Tweet_Id,Author,Content
1788706483926163908,Kiky subawa,Apakah Indonesia semenakutkan itu sampai kembali 'dikalahkan' oleh wasit??
1654783503182204929,Alfian,"sayang sekali harus dihentikan demi asian games, padahal kondisi pemain harus sangat2 prima untuk menyambut kualifikasi piala dunia"
1834075919159333217,Ucup ◡̈,biasanya ga kumakan kalo jadi lalapan
1780986179405435273,MEDIO CLUB ID,"Sebenarnya betul, tapii dugaan publik kalau Qatar trus pake wasit2 ini di laga selanjutnya kan akan menjadi ""mengerikan"" 😂"
1699211274545238522,Lawan Oligarki!!,Memang ga penalti itu mah..
1785189249450680686,United About,"Tanggapan STY: ""Wasit asal China ini (Shen Yinhao) harus dikeluarkan dari sepakbola selamanya.""

Kasih paham coach! 💪🔥 https://t.co/9jeDd3w9OV"
1785117274883727470,Digital Human,"Wasit 😡😡

Yes Uzbek diatas segalanya, tp kita underdog, dan punya hak utk menang yooo.

Layak juga kita pertanyakan juga momen2 krusial kaya gini, supaya dipertandingan selanjutnya wasit jangan main2 ama reaksi/respon  warga net/ netijen federasi dll

Gas yok posisi 3.."
1834048502865047766,Neptun,Cocok buat lalapan
1709265805769322558,The Owl Dr,Memang wasit utamanya yg kontol
1654930397028061184,Dede Ary 🤔🤔,Goal line technology dulu gak sih?
1709445394835636634,Miftkhul Riza,Tolong segera diadakan rapat koordinasi antar khodam gen
1788781627981914427,Nattaa,FIFA : Belum dulu ya Indonesia tim kemaren sore udah ikut olimpiade aja seharusnya jatah ini buat Qatar bukan buat ente
1656718221888880640,yancok,Indonesia u23 ikut asian games?
1654790095080415233,blus💙,Semoga semua.... Tidak bocot semata.
1834062924769624308,Abim,aku ga suka
1787777410429243795,HAHAHIHI,"Jgn cuma sorot wasitnya, tp coba selidiki komisi wasit AFC yg atur siapa2 dlm pertandingan indo. C'mon netijennnnn 🙂‍↔️"
1788605784970186950,hyyog,TERIMAKASIHH EL RANGKUM🔥
1654811841787461632,aldi taher king of britpop🇵🇸,jangan lupa digelar @PSSI @erickthohir
1834059414351085816,beby,oke noted kak
1785151241108246856,umbi-umbian,VAR nya kualitas kentang
1834055127000604789,yaudahaja,Enak banget buat lalapan
1785173213775118720,supri hasan nur ali,kalah  ya kalah aja ndk usah cari2 pembenaran toh dulu saat lawan korsel konoha juga d bantu wasit wxxwxwxwxwx
1709275939295949208,Ayo,Berarti Simon Hooper yang anjing
1709273445148881109,shandika artha,"Ini husnudzon aja, waktu VAR bilang ""that's fine, perfect"" mksdnya VAR goalnya yg baik-baik aja dan sempurna sementara wasit on field nangkapnya keputusan dia (offside) yg dibilang udh baik dan sempurna
Wasit VAR ga nambahin kata goal/onside sementara wasit on field buru2/ goblok https://t.co/8OJYMR2P07"
1785303173173064003,DioFahruli,afc asu
1785120238964765123,jeki,gol korea yg offside aja ada garisnya
1654813789714518017,.,Lesgoo
1654819798361178113,azhar,jangan bentrok sama FIFA matchday laaah
1784994843103781172,⚡,tambah galau 😭
1709386965404237987,Jekoonthrough,kontol emg palkon anj
1834125639450042646,RUANG,aku gak doyan lagi
1834228649752735986,Bey,Iyaa aku sika
1834172770122346604,Zayn,Makasih udh share
1780995415158264090,ferd,"barusan banget pemain jordan jelas di dorong gak dikasih foul, trus habis lemparan ke dalem jordan dapet bola lagi eh di tiup peluit babak pertama selesai makin sus nih wasit xD"
1785235331295707191,Seccurell,"Gw udah dilatih pas nonton Chelsea sering dianulir VAR gol²nya. Makanya semalem udah ga seberapa emosi pas timnas didzolimi karena udah sering liat Chelsea didzolimi panitia, udah terlatih lah ya 😮‍💨"
1654786352708452352,AD.1.T,"Berbenah yuk,buat liga indonesia. Biar bisa jadi macan asia lagi."
1709262032267342219,Zimam,"Itu harus dipecat sih, atau dihukum ngajarin Nunez bahasa Inggris, sampe Nunez bisa ngisi TedTalk"
1834045519574040893,Kabar Pedia,Meskipun harum tapi aku nggak suka
1870476194824761453,No name,Var nya gak di manfaatin nih?
1709362801758937465,Ronc™,"Sudah², skrg lagi UCL dulu, besok weekend bahas lagi dah"
1709369821614531066,Jowaw Mayesca,Mending liga temenku gakda var
1834094208581505374,jp,mksh infonya yaa
1654877876054024192,Handuk,"Liat aja nanti,ga yakin gua😂"
1834035382968877451,malika,suka bgt jadiin lalapan😋
1785159208482320744,~,Ntar klo ditarik garis lu yg malu bang. Sosoan ngajari professional
1699267069106401470,truman,"kan belum sempet ngecek var malah langsung dapet telpon,lucu"
1785125958380663148,United About,"Angle replay VAR yang ditampilkan oleh Sivakorn. Ini masih bisa diperdebatkan, karena bisa jadi bahu dari pemain Uzbek lebih maju daripada kaki Sananta. 

Tetapi karena Sivakorn tidak menarik garis offside/onside dan angle VAR yang kurang jelas, keputusan ini masih rancu. https://t.co/EabOLPJ3Z1"
1709267901520506912,ale,"Aku ikut sedih, tega banget! 😔"
1788839979516670417,ayala remo,kebiasaan indonesia kalau kalah cari alasan ini itu tapi kalau menang diam seribu bahasa...terima aja sudah kalah y udah
1709263501846606196,AEL,Liverpool harus sikat sih PGMOL. Inget bukan cuka Liverpool tapi semua tim di epl pernah dicurangi dengan aturan aturan anehnya.
1785182138721271955,mas yang tadi,Ini mah gajauh beda sama var tarkam
1785290894796861613,Bandit.berdasi,Iniyang saya dri pertama replay singgung..kenapa ga pake garis/blok gelap untuk memastikan offside..malah pake angle kamera dizoom wkk
1654819670900506626,Raiidddd,saya berharap banyak di tangan pak erick thohir sepak bola tanah air berkembang. mengingat pengalaman dia di dunia sepak bola sudah cukup banyak.
1784996430790398158,meel,"kalo offside sananta masih bisa diterima karena sananta mempengaruhi proses goal, tp yang possible penalty sama red card yang masih bisa didebat. btw wasit varnya wasit yang sama kaya pas lawan qatar"
1785219165185617992,Masrul Fitriadi,"kondisi real backstage tak tertangkap kamera pasca wasit dan VAR memutuskan menganulir gol IDN (Indonesia)
@PSSI  @erickthohir @theafcdotcom @Qatar2023en @Lambe_Turah @abu_waras https://t.co/ihrlYvAnmX"
1785269470027829670,iskandar,Wasit anjing https://t.co/Q2xqlvvYjh
1654823682051829766,masoboy,kualitas siaran sih
1654830261769764865,goldenlockie,Calon RI2
1870476146628059577,sang 🐉,Maklum lah ini turnamen terbaik sejagat raya
1699097906379374694,Langi Langi,Njir tambahan waktunya 19 menit dong
1784981935846257121,Kegoblogan.Unfaedah,"Apresiasi buat para pemain Timnas Indonesia, U did great guys! Masuk semifinal pun udah prestasi besar buat Negara Indonesia. Terlepas dari drama var dan wasit malam ini yang buat mental kalian jatuh kalian tetap hebat. Please bangkit buat perebutan juara ketiga karena itu https://t.co/vEhLOFToVD"
1709263385257537997,Absolute Persebaya,Itu videonya ketahuan garisnya onside lho lha kok final decision nya off
1834039954290385196,mas mantan,enak bgt buat lalapan
1870476068953682206,a_aellies,emanga su
1699186748289650791,Esya Andriyannova,untung ga jd dibeli 😂
1784984649615466843,Dedi,Gua dah pirasat nih wasit... Pasti curang... Mungkin alasan judi atau apa keliatan muka curangnya gak bisa di umpwtin
1709267719840034942,defan,simontolol
1834062362577698946,your needs.,thanks for sharing ya!
1870476419769496041,Hernando Edo,Masih pake windows 7 kali ti
1787756986110820471,ann🌸,yang bener aja @theafcdotcom
1654809715883524097,JRK,https://t.co/sP3JjAw6Cr
1870476105133720046,Mieell,Dah lah
1870476095218429971,hilisa.hi,bjir lama amay
1785139608742998148,top bekam,"gpp dh bang, biar kapok.
biasa curang di kancah nasional (3 periode pilpres), skrg waktunya Indonesia menuai getahnya dicurangi di kancah internasional.."
1654904210792792064,Attacking Midfielder,Dari terpilih nya beliau udh kecium bau bau kebangkitan sepakbola indo si
1785158327728771315,Riville,"Btw

Arhan dapat kartu kuning semalem, gara² nginjak kaki lawan. Dan masih play on.

Giliran kita, pelanggaran masih play on dan gak ngasih kartu ke lawan"
1785212565968347551,NEGAN,"udah si gpp, mainnya juga berantakan indonesia ga kaya lawan korsel cakep, toh uzbek juga mainnya rapih, cleen sheet juga belom pernah kebobolan 😅"
1709339847801155738,Deadroots,ini ya bajingan denger sendiri dan pikir dengan otaklo yg cerdas itu bangsat
1654803879907975174,Adrio Akbar,wew
1780983375097979083,MEDIO CLUB ID,"PANTAU LAWAN! 👀

Laga Jordan vs Qatar baru saja dimulai. Kalian tahu siapa wasitnya?

Sivakorn Pu-udom, wasit asal Thailand yg akan memimpin laga ini dimana DIA ADALAH WASIT VAR di laga Qatar vs Indonesia lalu. 😂 https://t.co/pLP44Zvobr"
1787817310239293603,Ajang Hidayat,"Hrusnya wasit VAR thailand bs menguntungkan timnas krn masih tetanggaan,Tapi syang tetangganya sirikan banget atas kemajuan sepakbola Indonesia.Ngk bleh sepakbola indonesia maju&amp;ngalahin mrka.buktinya sejak lawan Qatar&amp;ubekistan terbukti banyak keputusan yg merugikan timnas indo."
1834146155070210413,𝓭𝓪𝓵𝓲,lalapan fav gua ini
1781037533247475888,DR,Kayanya sepaket ini wasit bayaran nya 😅
1781014672977858903,Kh Muttaqin,"Anjir Qatar unggul 2-1 dimenit ke 90+13,
Permainan apa ini cuy"
1709261071079583965,Jürgenholic Indonesia,"❗𝗕𝗥𝗘𝗔𝗞𝗜𝗡𝗚: Audio percakapan wasit di ruang VAR telah diposting!

Kacau banget anjirr, mereka aslinya udah tahu itu onside.. 😭😭
https://t.co/uXXHpYiPjE"
1787736576606511154,Fran Rudini,"Kata nya deket sama FIFA, masa lobby ganti wasit aja ga bisa sih"
1709264565954113954,"in darkness you feel no regrets. (✸,✸)","Bukanya mereka dah bilang buat ngedelay permainan yak? Dan udah bilang onside, udah pake gambar 2D juga buat nganalisis. Emang si pala kontol keterlaluan aja sih."
1654826590495473664,A™,
1834060729227575767,kelvin,makasih info nya
1709267232818425918,🇵🇸🇵🇸🇵🇸,pegawai var nya sampe pasrah 😂
1709344630289145927,M,"Minimal SP ini mah kalo di kerjaan. Ngerugiin salah satu tim, nentuin jalan pertandingan, nentuin juga hasil poin"
1654818830210981895,iyayiaiay,"jangan berharap lebih, jgn berekspektasi tinggi, dia ngurus BUMN aja kaya gitu."
1654780460839632897,Not Too,bagaimana ya menumbuhkan semangat menonton sepakbola lokal
1788752629558124826,Dom Ino,"Masalahnya Timnas ga bisa cetak gol.. itu aja sih.. kalo bisa.. tulisan2 diatas ga akan pernah ada..
Mindsetnya rubah lah.. Klinsmaan bilang ga papa di bobol 3 gol asal kita bisa bobol 4 gol.. beres kan"
1709262782846431654,Yop move account,"liga elit wasit sulit, nama doang gede tapi kualitas ga jauh sama wasit liga 1"
1834123674560946493,Ino,Enak sih ini buat lalapan
1699246827290394631,Azam Maulana,gile bisa sevulgar itu yak gilaa
1785145547231474004,Dede Sopandi,Kedua wasit tsb... adalah WG... Wasit Goblog
1785142174457463071,SHIB INDONESIA,wasit tai
1709275434020729001,Freeze,"Kejar si simon biar kena hukuman gen, gajelas itu sibangsat"
1834080744307671133,Nellesta,suka sama wanginya
1785183294528819380,🕸️,var nya yg bermasalah ini negara ladyboy
1709314075178717286,deh🍉,"""I cant do anything, I cant do anything"" bjingaann😭"
1787799103419846730,Amalya Madjid,Njir seriusan???
1834113398730064300,Cici✨️,Makasih infonya kak
1788768508396150800,Luthaq,"Penunjukan wasit asal Perancis sdh tanda2 keberpihakan pd Guiniea. 
Alasannya :
1. Sebagian besar pemain Guinea, main di Liga Prancis (Eropa) 
2. Guinea bekas jajahan Prancis 
Harusnya pilih wasit dari Brasil."
1709263466945802440,R.,Masih blm ikhlas kalah kalo gini anjr lah
1785192543296327844,Aizenn,"Gausah nyalahin var min, dari segi gameplay aja keliatan kok. Statistik juga engga boong https://t.co/04ZxYj4thP"
1870476195055464868,Nama Tidak boleh Kosong,TURNAMEN TOLOL
1784988853121794129,💤,mau ig nya dong kalo ada
1784994450902778214,Rizky Adi S,Terlepas permainan uzbek yg bagus. Wasit VAR dr thailand ini tidak untuk d pakai lagi. Ampas
1699216506654212491,🌟⭐✨mipmip,"palingan telpon dari oknum mamah minta pulsa

😂"
1709267324589797780,Teranggg,"""Can't do anything"" wah anjir parah"
1654780389775532032,MynameAJI,Var datang mafia ketar ketir
1785212403929821295,B Name,"Mafia bola, ngeri"
1785241265027821706,Morning Star,Asli kenapa sudutnya terlalu belakanh begitu dah. Perasaan tiap pertandingan bola selalu garis lurus ukurannya. Wasit pantek wasit anjing.
1784990056262099129,Nara,"Oh tentu, ini wasit var nya wasit yg sma pas lawan qatar, jangan lupa"
1788755788770771191,fixs eep,Bawa ke MK
1834090987830092082,wiyaw,Ternyata begit yaa
1784990891540930586,Far Away  𝕏 ,liat noh. wasit n var mu ga beres
1654791773288562688,fendi,VAR? Mending pertajam dulu penglihatan hakim garis biar bisa bedain offside apa kagak 😂
1785352362208772372,james bond,Wasit bangsat
1654803315283365890,billy satriaputra,"Training wasitnya ga cuma buat VAR doang dong ya.. buat tugas2 dasar wasit juga masih harus training.. yaaa, adain TC boleh lah kayak timnas 😬"
1834136459651285063,nadlynè 🦢,enak tau ini
1834084881548411313,bg yub,menarik juga ya ini
1787754736437112900,Sora,Diikutin sampai Prancis. Bener-bener krisis wasit!
1834087090730271142,Neyza,makasi infonya ka
1785155452608958527,ardiyansyàh,Lagi lagi cok kryptonite indo ini dari negara sawadikap
1654781153235312641,𝐃𝐢𝐭𝐨,Piala Indonesia gimana nih
1870476282334708031,فادينبا,Penalty
1781155147420516749,Yudha,"Kalau di piala dunia sengaja banget ""pake wasit"" ntar malah jadi viral tahunan model jaman korsel dlu"
1787713226068705669,Tweet Hunter,Here’s your screenshot. Want to grow on 𝕏? Check out https://t.co/g68yBgxFbT. https://t.co/YVbrMTjHEM
1785137751224160601,Arif ikhwani,No 2 yang aneh goblok bener emang coba periksa @FIFAcom
1785002011257344040,Masjaw,panitia afc sakit hati qavar ga lolos semifinal 🤣
1785071410131706025,kekulak__panai,"Kocak garis lurus offside gk ada, angle kamera gk sejajar.. Gk niat bgt jdi wasit var"
1834178669407076738,‏َ,makasih udh share
1784988838919856466,.,"kalo emg possible pinalty tapi di cancel harusnya witan kan kena kartu kuning, mang aneh tu wasit anjg"
1709266052306399541,Andriyana Hilman,Kalo udah restart ga bisa distop game nya? Pasrah aja gitu? Lagian tuh on-field ref nya buru2 banget mau restart the game. Biasanya kasus begini lama banget decisionnya sampe diulang berkali-kali replaynya
1709343380269142147,Greskha,Mau bilang anjing tapi ga ngerubah apa-apa anjing anjing
1709262426808660388,.,"Si Simon sih yg harusnya diperiksa keknya.

Ada maksud apa dia langsung lanjutin match padahal Var check belom selesai dan pihak Var belom ngasih tau hasilnya ke dia."
1785180110628573249,Azam Maulana,Di grup kontroversi masih gw maafin lah dan pemain juga mentalnya ga redup tp kalo udah dua kali di giniin apalagi ini semifinal ya mental udah ga kuat lagi emang bangsat ni wasit thailand brengsek dua kali loh ini mah bukan profesional lg ini mslh pribadi
1699417046142894435,MEGALODON,Konyol anjir..
1654982975258497024,Corner Guy,"SDM wasit noh tingkatin, SDM wasit luar pake VAR aja masih sering minta maaf"
1870476209488040330,Hyo,anjg
1709275784899424589,Cityzen Indonesia,"Kalah"" Aja gen ga usah alasan, ga bakal diulang tu match"
1785115460578779243,hamabe,0 Shoot on goal juga settingan?
1709362696549024006,Raplii,scandals.
1654807195865829383,Aveiro Hahn,"ada hadiahnya gak ni buat tim juara?
dan kalo bisa buat pertandingan live youtube seperti jleague"
1870476036921757958,Khafid Julianto,Bagusan replay liga 1 njir
1870476157487133127,Kirby,Mau nanya duit yg dikasih brp ti
1870476072367833168,Mimin,Lagi nego
1781025606295261295,Puttr,Qatar + Thailand = Mending WO aja gausah main
1787858318343708947,Maria Noviana Fitrianti,Wasit pembawa sial seharusnya gausah dipake yaaa tulong
1709329648117764375,fian,"VARnya kyknya udh melakulan tugasnya cuma mungkin penyampaiannya yg ambigu, mslah utama itu du wasit lapangannya. Dia yg brmslah gw kira."
1709264125212455180,ripdull,
1709373799530205503,-,Simon Hoope kudu dihukum jg njir. Dia malah bebas
1654815911382224898,Hussein😎 (Jong Java),wasit! wasit! wasit! perbaiki kualitas wasit di liga indonesia dan semua sistemnya
1654783100143169537,hen,Setidaknya semoga liganya lebih profesional
1699091163633061977,GOAL Indonesia,"Wasit terima telepon saat bertugas! 📲

Saat melakukan review VAR terkait penalti untuk Porto di menit ke-90, wasit Miguel Nogueira kedapatan memakai ponsel. 🤙

Penalti lantas dibatalkan dan Porto meminta pihak liga untuk menginvestigasi insiden ini. 🤨

#PrimeiraLiga #Porto https://t.co/UXbWrwWdGW"
1627599499081424896,𝙄𝘿𝙎,"""VAR di Indonesia bukan masalah alat. Tapi, masalah SDM. Ketika ada VAR, selain wasit di lapangan, kita mesti memiliki wasit yang bisa mengoperasikan VAR dengan kompetensi""

""Jadi, challenge-nya bukan infrastruktur, tapi SDM""

- Ratu Tisha

https://t.co/XyktE01K2d https://t.co/sCKt5H9d5x"
1699133386990969018,akun baru,"“batalin itu penalti, atau anak istrimu di rumah mati!”"
1788724855791386959,Aria,Indonesia against reffere
1870476177590337947,meih,Update windows dulu
1785290332789453095,Aditya Nandala,Sad.
1654954156942319616,"life is short, make it awesome",Ini fans bola yg jutaan orng ga ada problem sama ini orang. Dia rangkap jabatan btw.
1834066914496430568,karin,Enak banget buat lalapan
1785133484505506166,.,Wasit kontol
1788776405188411812,June,Apakah timnas Indonesia segitu menakutkan sampai wasit dan pemain lawan takut kalo Indonesia lolos olimpiade??
1834045244511600711,Cuitan Bebek,buat lalapan nih
1787713166883131784,Dimol,screenshot
1654808956798394370,🐺,ntar juga di undur lagi 🤣
1654784052073996288,Icang,Bismilllaaaahhhhhhh
1834034828054069641,Daniel,Enak bgt buat lalapan
1870476049236320454,accioo 🐝,sinyal nya 3g
1870476223706759452,hepsil,masa iya lagi nego harga 😂
1785116244297085084,Rofie Muhammad,"tp pernah ada video kiper keluar kotak pinalti terus kena badan wasit sangka kena tangan terus keluar kartu merah. abis itu cek var ternyata kena dada deket ketek, trus kartu merahnya dianulir,, 🤔"
1787840444392763462,alex1984,akhirny ada alesan klo nanti kalah.... 😌😌
1781142217836626077,NOBARBARENG.ID,https://t.co/UQTWRXHsgu
1834135358688428474,salsa 🫧,aku tau inii
1870475968797925693,Zuliyah,yoi min
1785134416194592974,Adi Widiarso,betul sekali anda... mafia lah ini... sengaja singkir Indonesia... kl fair play kita kalah jg ga apa2. tapi ini dzolim
1785173417324638348,րaspad,el rangkum memasak🔥
1709261255314387116,Mamett,🤯🤯🤯🤯
1870476129091703286,{M.L.I CHANNEL},Lah penalti
1870476511675097338,oatside,Wkwkwk
1781017454627701082,𝗔𝗱𝗲𝗸 𝓢𝓮𝓽𝓸 | 𝑻𝑬𝑵𝑮𝑨 🇯🇵 6͎9͎Ｑｕａｌｉｔｙ,"aowkwkwk, VAR gak guna."
1709382634139463854,Irwanto.E,Padahal disuruh delay tuh tp gak delay jg wasit utama nya edan
1709265608205103152,Moch. Alwan,infokan jadwal spl
1870476483988422827,Halo Biru,Asu penalty cukkkk.. Jingan padahal mataku liatnya ga handball cukk
1785154062461337798,Kowalski,Adikmu dan @dandyekaaa
1654861288819007489,diky,Sek var vor var vor ae
1785257725607432387,Thomas Young,Hajar aj pak wasit nya.😅🤣😂 https://t.co/i3HOKBAfN7
1870475931556655602,Juragan Meme,Varny ada d malaydesh
1870476146942599454,BRAY,Taulah ngtttt
1785220976349003777,Wawan Koerniawan,Masyarakat Indonesia hrs belajar mengakui kekalahan apapun keadaannya...tanpa menyalahkan siapa2 timnas itu masih proses menuju perbaikan setelah bertahun2 salah kelola hanya mengincar Piala AFF melulu...padahal untuk Turnamen setingkat di atasnya mampu berkompetisi...
1709268458075288020,Adam Lallana,Wtf 🤬
1834174676165394859,muezza,enak buat lalap
1781081853933576561,Panji Panjo,Pelanggaran sebelum goll qotor... Njing emang https://t.co/9Je6jKdMvh
1654789443826614272,Mr.P,Pak ET yakin pak masih mau menggunakan orang2 PT lib yg lama ???? Mending bawa orang dari luar yg jelas berkompeten &amp; ahli dalam menjalankan operator liga pak biar bisa upgrade kualitas liga Indonesia
1654790604927426562,Masyarakat,Liga 2? Liga 3? Piala Indonesia? Liga EPA? Liga Wanita? Soeratin Cup?
1654861462052155394,ampas liong,"Jangan percaya dulu, iyain aja dah"
1834039084266004831,％,suka bgt nih gweh sm kemangi
1787722044802818048,full counter,"Klo mau netral ya wasitnya dari eropa atau amerika, malah dibawa afc lagi 🗿"
1709269926098465022,Ricky,Ahahahaha
1788975065192972448,Yadi Mulyadi,"Gini ya gw ga mau komentar soal wasit tapi dari segi permainan. Gw berapa kali ketawa liat aksi individu pemain Guinea dan terjadi di wilayahnya sendiri. Tapi toh timnas ga bisa manfaatin kesalahan individu pemain Guinea. Justru malah ikutan bikin kesalahan konyol salah passing,"
1785180974588043705,sabar menantimu,"Paling enggak kalo gak dianulir gol ferari, mental pemain kita gak bakal down. Habis dianulir terlihat banget permainan timnas jadi labil"
1788713229935607842,Rio Prahayudi Simbolon,"Udah karma nya itu.. Makanya jangan suka main-main curang.. 

Sakit kan dicurangi 😁"
1834095896008819111,sky,Daun kemangi wangi banget
1709265392286527995,Dbgs_AdelineOline 🦅,"Gen rapat kodam gen, Kodam mana yang bisa kita kirim buat nyantet tu wasit"
1834048827281866998,Islamic Icon,terima kasih infonya
1709286806980882501,Eki,parah lalu
1834070532993728911,𝙼𝚒𝚜𝚜 𝚅𝚎𝚎,Paham deh sekarang
1784999233290166600,na,uzbek minta bantu wasit saking takutnya king indo menang
1785154936260739159,devilism.,lebay cok dari gameplay aja udah kacau gitu
1709352293202886716,humanoidfck,Memalukan sekali
1785145591816913319,Dhika Ungsi,"heuheu, ngotot bgt min.
itu tiap wasit didepan monitor jelas2 lagi nego sama mafianya, nunggu bukti transfer dikirim baru di anulir, batal pinalti, kartu merah.
makanya replay nya dilama2in."
1785082954382971028,Parewa Letkol = Letnan Tjengkol,"Jangan gitulah, Korsel juga kalah VAR saat gol dan pinalti. Jangan VAR digunakan apabila menguntungkan saja😂🤣👍🤣"
1834161835031101879,ara,Kata orang di tempatku makn daun itu biar gak bau ketek😭
1870476056987341022,CureseeD,Dada woy
1787753056752517503,Yodata Pieter,Sumpah dia sodaranya siapa sampe manteng terus di Ruang VAR?
1785126206767341706,United About,"Komentar Justin Hubner di story Instagramnya. Ia mengakui Indonesia memang bermain kurang maksimal, tetapi wasit satu ini emang bikin gedek dengan keputusan-keputusannya. 🤬 https://t.co/fgszPLI4WD"
1709267257166278755,Aldi Pratamaaa,sabar gen
1785128972709429394,negativespace,"Settingan matamu, nonton full game gak sih?
Mmg kualitas permainan Uzbek diatas kita. Liat aja ball possesion, shot on goal,
Kita mau counter attack selalu kena cut lini tengah Uzbek. Pertahanan mereka kokoh sekali."
1788723416251728017,lima9,Mentang2 debutan Timnas indonesia diplonco abis2an 😖
1709262792732405767,Yaaa,owalah digembosi
1709291423307280742,Farhan,
1781162358343422097,JASA KONSULTAN SKRIPSI,Wasit kon
1787789638083703254,your effin nightmare,"gasuka bgt sumpah sama wasit dari thai yg ini, sejak piala asia senior yg sah in gol kedua iraq, lalu berulah pas vs qatar, uzbek, iraq kekkkkkk apaansih"
1785143034264658394,Valentcia,"Tiap indonesia dpt bola, pemain uzbek sll jatuh.... akhirnya peluit berkumandang mlu"
1834053425040163065,Intan Ori,tapi kok aku nggak suka kemangi ya
1788738620184256846,3k4,https://t.co/DvnA8x33oP
1709262721752199398,apaajaaa,yaudah berarti ini pure human error
1870476238630085024,a_aellies,angle kamera var emang situ2 aja yak
1870476005351317551,saya siapa?,Windows update
1654829335243788292,iwahyudis,"Klo belum mampu VAR, setidaknya wasit, asisten wasit dan official disekolahin lagi biar paham aturan yg benar. Macam penentuan offsite &amp; pelanggaran layak kartu kuning &amp; merah."
1870476085076664509,phewww,gajelas replay nya ajiig
1785126798050939176,Bustam,"Kalau saya dukung Jepang yang Juara, klo Usbek ga dululah, mereka menang karena wasit dan VAR tidak adil."
1785133555489866171,Ayah Kucing,"YES. 
Kenapa ini menggunakan perspektif mencong ??? knp gak pakai garis lurus?? Kebetulan ini ada yang memotret dari sudut berbeda. BEDA HASILNYA !

Ayo protes @PSSI @erickthohir https://t.co/TbAN6b1JMz"
1785200080028606579,NameCan'tBeBlank,"Gol pertama uzbek juga hasil dari 'pause game', padahal timnas lagi pegang bola terus dipause dan bola dikasi ke Uzbek. Janggal sih."
1709264683411403215,marco,"wasit diruang VAR udah ngecek onside, tapi wasit menolak buat delay the game."
1699321921417179341,guevara,
1784993838857380303,낮.,real kah ini? klo iya bjir bgt :(
1787707625121157148,tiya,"Cukup asia aja bisa ga sih gausah kek sasaeng, bawa sial mulu😌"
1654792746077671424,Anoy,sip
1834040023341240827,txt anak pertama,ohh ini yg buat lalapan
1785123338823852504,Leonard,"yang paling gw gedeg sama wasit var ini min boti
keknya dia cuman pengen Thailand yang bersinar di Asia wkwk.. apalagi Thailand ga lolos 8 besar wakakakak"
1785199658366836969,d.d.y,"- Kontroversial jelas yg free kick, gabisa itu begitu. Tetep Free Kick harusnya meski gjd Penalti.
- Ridho cukup Kuning, reflek dia tarik kaki ke tp g cukup waktu. 
- Gol kita offside jg aneh krn tidak tarik garis, beda sperti vs KOR.

Anw,tp UZBEK memang sempurna semalam."
1785008643152470208,kadenra,Gw fans chelsea nonton timnas tadi cuma bisa sabar karna udah terbiasa 😌
1834098786706358331,Diki | Adult Related 🫂,Makasih banyak yaa ilmunyaa a
1709272946601324941,GATEL KEPALA,Botol: botak tolol
1709270487455723736,Fandi,fix wasit jancookk
1785170382330438014,gemar,wasit tai
1709382513670627545,KevCostner,
1654789240771997696,Din Iskan 🗯️,"Mari kita dukung, semoga semua rencana nya pak ET ter realisasi"
1699165645966098562,buayaRawa,lagian diving juga haha
1784990526426714338,Wonkyu1013_,Si yinhao wasit anjeng itu emang kontroversial. Inget ga waktu dia yg jadi wasit pas kamboja vs indonesia di sea games
1787738457227616515,Bayu Parker,cocok di siram air keras
1785439711475216812,alip ba ta,wastol WASIT KONTOL
1870476517106667579,𝖀𝖎𝖎,"Kena dada tapi penalty, wasit sarap ini..."
1870476021713289531,Nughi Ramadhan,"Kena ketiak sih, tp serah dah wasit VAR nya"
1788711487395295453,LutfiDariShahAlam,Wasitnya curang dong
1709386257158307840,𝐫𝐚𐙚,hasil emang udah gabisa diubah tapi bakal diinget terus :)
1785171600440283191,jaws,Entah ini wasit VAR nya ato wasitnya yg geblek....kalo diliat dari sudut itu ya siapapun orang yg lebih jauh dari pandangan mata pasti kliatan ada di depan....geblek emang
1785183135464071282,yanatma wijaya18,Wasit asuuu
1709262485549969716,Vey Muhammad,Udah dibilangin pas 9-orang harusnya Liverpool full nyerang. Nyerang wasit maksudnya.
1654782534016966659,SobatUridAcid,"VAR nya bagus, kalo sdm operator nya sekelas wasit yg ada skrg ya sama aja nambah masalah"
1870476383723683982,h i k a a,Sinyal bruk kali y
1699209963036713346,DXXXO,emang ga penalti sih itu mah
1785085819566637330,Sja,"Kayaknya wasit liatnya pelanggaran/nggak nya 

Bukan itu diluar/tidak

Jd ketika dia yakin itu didalam. Lalu menurut dia ga pelanggaran ya jadine drop ball hihi"
1785209825322000538,kueali,udah muhasabah aja.. https://t.co/VxU1fcAlmU
1699389941573386282,Seahrin seafa,$tip
1785113431332544981,Surat No,Sesuai MK wkwkwk
1780984251506434368,WatfordIDN,Nonton dimana min?
1709347591602024813,Saddam,Anjir wasitnya katrok bgt
1785329120647479690,Pegadang Online,"Ho'oh
Kocak emg nih yg bkin statistik..pdhal jelas2 Indonesia selalu menggempur lini pertahanan lawan bertubi-tubi tanpa ampun. https://t.co/TmOD7hA5Bs"
1834037822300279108,jakson,enak kalau pakai sambel
1834130785999192305,Bulgoso,aku ga suka daun/sayur mentah wkwk
